word,global_frequency,pos,lemma,is_stopword,is_proper_noun_candidate,is_content_pos
gelée,956,NOUN,gelée,False,False,True
rusé,956,ADJ,rusé,False,False,True
fourrures,955,NOUN,fourrure,False,False,True
fléchir,955,VERB,fléchir,False,False,True
travaillaient,955,VERB,travailler,False,False,True
douta,955,VERB,douter,False,False,True
jurez,955,VERB,jurer,False,False,True
fugitive,955,ADJ,fugitif,False,False,True
cuisse,955,NOUN,cuisse,False,False,True
éperdument,955,ADV,éperdument,False,False,True
existences,955,NOUN,existence,False,False,True
brasier,955,NOUN,brasier,False,False,True
pencher,955,VERB,pencher,False,False,True
vitraux,955,ADJ,vitral,False,False,True
dessiner,955,VERB,dessiner,False,False,True
commençais,955,VERB,commencer,False,False,True
permettent,954,VERB,permettre,False,False,True
confiante,954,VERB,confier,False,False,True
tardé,954,VERB,tarder,False,False,True
remplissaient,953,VERB,remplir,False,False,True
éloignèrent,953,VERB,éloigner,False,False,True
cousines,953,NOUN,cousin,False,False,True
grandit,953,VERB,grandir,False,False,True
abeilles,952,ADJ,abeille,False,False,True
évoquait,952,VERB,évoquer,False,False,True
coûter,952,VERB,coûter,False,False,True
revivre,952,VERB,revivre,False,False,True
écoles,952,NOUN,école,False,False,True
féliciter,952,VERB,féliciter,False,False,True
encens,952,ADJ,encen,False,False,True
embouchure,952,NOUN,embouchure,False,False,True
perçait,952,VERB,percer,False,False,True
imagina,952,VERB,imaginer,False,False,True
descendent,951,VERB,descendre,False,False,True
financier,951,ADJ,financier,False,False,True
aiguës,951,ADJ,aigu,False,False,True
élection,951,NOUN,élection,False,False,True
frénésie,951,NOUN,frénésie,False,False,True
recommence,950,VERB,recommencer,False,False,True
lucarne,950,NOUN,lucarne,False,False,True
renvoya,950,VERB,renvoyer,False,False,True
combattu,950,VERB,combattre,False,False,True
totalement,950,ADV,totalement,False,False,True
écrasée,949,VERB,écraser,False,False,True
écoliers,949,NOUN,écolier,False,False,True
intelligents,949,ADJ,intelligent,False,False,True
commençant,949,VERB,commencer,False,False,True
paupière,949,NOUN,paupière,False,False,True
mûr,948,ADJ,mûr,False,False,True
féminin,948,ADJ,féminin,False,False,True
séductions,948,NOUN,séduction,False,False,True
aborda,948,VERB,aborder,False,False,True
enterré,948,VERB,enterrer,False,False,True
tribunaux,947,ADJ,tribunal,False,False,True
entrouverte,947,ADJ,entrouvert,False,False,True
obscurs,947,ADJ,obscur,False,False,True
voilé,947,VERB,voiler,False,False,True
tuerai,947,VERB,tuer,False,False,True
profusion,947,NOUN,profusion,False,False,True
témoigné,947,VERB,témoigner,False,False,True
excessivement,947,ADV,excessivement,False,False,True
désappointement,947,ADV,désappointement,False,False,True
voudraient,947,VERB,vouloir,False,False,True
étendaient,947,VERB,étendre,False,False,True
péri,946,ADJ,péri,False,False,True
dérange,946,VERB,déranger,False,False,True
touchaient,946,VERB,toucher,False,False,True
poussent,946,VERB,pousser,False,False,True
croisant,946,VERB,croiser,False,False,True
coiffe,945,NOUN,coiffe,False,False,True
argument,945,NOUN,argument,False,False,True
ouvris,945,VERB,ouvrir,False,False,True
ameublement,945,ADV,ameublement,False,False,True
assentiment,945,NOUN,assentiment,False,False,True
mendiants,945,ADJ,mendiant,False,False,True
éclairés,945,VERB,éclairer,False,False,True
redescendit,945,VERB,redescendre,False,False,True
décombres,944,NOUN,décombre,False,False,True
médaillon,944,NOUN,médaillon,False,False,True
défaillance,944,NOUN,défaillance,False,False,True
arrivées,944,VERB,arriver,False,False,True
horreurs,944,NOUN,horreur,False,False,True
funestes,943,ADJ,funeste,False,False,True
recourir,943,VERB,recourir,False,False,True
navré,943,ADJ,navrer,False,False,True
insomnie,943,NOUN,insomnie,False,False,True
décès,942,NOUN,décès,False,False,True
soucie,942,VERB,soucier,False,False,True
aboutir,942,VERB,aboutir,False,False,True
cloué,942,VERB,clouer,False,False,True
transformer,942,VERB,transformer,False,False,True
loyalement,942,ADV,loyalement,False,False,True
ricanement,942,NOUN,ricanement,False,False,True
redouté,941,VERB,redouter,False,False,True
mouillée,941,ADJ,mouiller,False,False,True
armoires,941,ADJ,armoire,False,False,True
viendront,941,VERB,venir,False,False,True
damné,941,VERB,damner,False,False,True
inébranlable,941,ADJ,inébranlable,False,False,True
danses,940,NOUN,danse,False,False,True
mâchoires,940,NOUN,mâchoire,False,False,True
odeurs,939,ADJ,odeur,False,False,True
mules,939,NOUN,mule,False,False,True
poitrines,939,NOUN,poitrine,False,False,True
transition,939,NOUN,transition,False,False,True
retournai,939,VERB,retourner,False,False,True
disparaissaient,939,VERB,disparaître,False,False,True
chimères,939,NOUN,chimère,False,False,True
regardée,939,VERB,regarder,False,False,True
immédiat,938,ADJ,immédiat,False,False,True
sauriez,938,VERB,savoir,False,False,True
vains,938,ADJ,vain,False,False,True
posées,938,VERB,poser,False,False,True
indication,938,NOUN,indication,False,False,True
siége,938,NOUN,siége,False,False,True
pharmacien,938,ADJ,pharmacien,False,False,True
déplaire,938,VERB,déplaire,False,False,True
dépasser,937,VERB,dépasser,False,False,True
entende,937,VERB,entendre,False,False,True
avancèrent,937,VERB,avancer,False,False,True
flacons,937,NOUN,flacon,False,False,True
offensé,936,ADJ,offenser,False,False,True
accusés,936,VERB,accuser,False,False,True
déterminer,936,VERB,déterminer,False,False,True
pénombre,936,NOUN,pénombre,False,False,True
énigmatique,936,ADJ,énigmatique,False,False,True
prononce,936,VERB,prononcer,False,False,True
publiquement,936,ADV,publiquement,False,False,True
convenance,936,NOUN,convenance,False,False,True
entrées,935,NOUN,entrée,False,False,True
rougis,935,VERB,rougir,False,False,True
chauffer,935,VERB,chauffer,False,False,True
ménagère,935,NOUN,ménagère,False,False,True
solliciter,935,VERB,solliciter,False,False,True
notion,935,NOUN,notion,False,False,True
royalistes,935,ADJ,royaliste,False,False,True
inspection,935,NOUN,inspection,False,False,True
provoqué,935,VERB,provoquer,False,False,True
arrange,935,VERB,arranger,False,False,True
surprenant,935,ADJ,surprenant,False,False,True
sommets,935,NOUN,sommet,False,False,True
téléphone,935,NOUN,téléphone,False,False,True
frissons,934,NOUN,frisson,False,False,True
moisson,934,VERB,moisson,False,False,True
écouler,934,VERB,écouler,False,False,True
bienvenue,934,VERB,bienvenu,False,False,True
rameaux,934,NOUN,rameau,False,False,True
interruption,933,NOUN,interruption,False,False,True
permettrait,933,VERB,permettre,False,False,True
confia,933,VERB,confier,False,False,True
excité,933,VERB,exciter,False,False,True
citer,933,VERB,citer,False,False,True
emploie,933,VERB,employer,False,False,True
grondement,933,ADV,grondement,False,False,True
ahuri,932,ADJ,ahuri,False,False,True
organe,932,NOUN,organe,False,False,True
pioche,932,NOUN,pioche,False,False,True
étincelants,932,ADJ,étincelant,False,False,True
interprète,932,ADJ,interprèt,False,False,True
précipite,932,VERB,précipiter,False,False,True
empreintes,932,NOUN,empreinte,False,False,True
terne,932,ADJ,terne,False,False,True
admiré,931,VERB,admirer,False,False,True
susceptible,931,ADJ,susceptible,False,False,True
opéré,931,VERB,opérer,False,False,True
abattue,931,VERB,abattre,False,False,True
rumeurs,931,NOUN,rumeur,False,False,True
excitait,930,VERB,exciter,False,False,True
mie,930,NOUN,mie,False,False,True
élance,930,NOUN,élance,False,False,True
payés,930,VERB,payer,False,False,True
habituer,930,VERB,habituer,False,False,True
traînaient,929,VERB,traîner,False,False,True
chevaleresque,929,ADJ,chevaleresque,False,False,True
désarmé,929,ADJ,désarmer,False,False,True
signa,929,VERB,signer,False,False,True
index,929,NOUN,index,False,False,True
restât,928,VERB,rester,False,False,True
terrasses,928,NOUN,terrasse,False,False,True
plongeait,928,VERB,plonger,False,False,True
continu,928,NOUN,continu,False,False,True
effarés,928,ADJ,effaré,False,False,True
veillée,928,NOUN,veillée,False,False,True
augure,928,VERB,augure,False,False,True
plantée,927,VERB,planter,False,False,True
tilleuls,927,ADV,tilleul,False,False,True
pénétrante,927,ADJ,pénétrant,False,False,True
défenseurs,927,NOUN,défenseur,False,False,True
lectures,926,NOUN,lecture,False,False,True
enfonce,926,VERB,enfoncer,False,False,True
compta,926,VERB,compter,False,False,True
apparent,926,ADJ,apparent,False,False,True
horizons,925,ADV,horizon,False,False,True
bourdonnement,925,NOUN,bourdonnement,False,False,True
extrêmes,925,ADJ,extrême,False,False,True
temples,925,NOUN,temple,False,False,True
écrivant,924,VERB,écrire,False,False,True
prétendue,924,VERB,prétendre,False,False,True
pensionnaires,924,NOUN,pensionnaire,False,False,True
rassembler,924,VERB,rassembler,False,False,True
contraires,924,ADJ,contraire,False,False,True
régiments,923,NOUN,régiment,False,False,True
fur,923,ADV,fur,False,False,True
cale,923,NOUN,cale,False,False,True
supportait,923,VERB,supporter,False,False,True
imprudente,923,ADJ,imprudent,False,False,True
chasses,923,NOUN,chasse,False,False,True
accents,923,NOUN,accent,False,False,True
pareillement,923,ADV,pareillement,False,False,True
fîmes,923,VERB,faire,False,False,True
servirait,923,VERB,servir,False,False,True
donnai,922,VERB,donner,False,False,True
accusée,922,VERB,accuser,False,False,True
acteur,922,NOUN,acteur,False,False,True
écrivez,922,VERB,écrire,False,False,True
peintes,922,NOUN,peinte,False,False,True
antipathie,922,NOUN,antipathie,False,False,True
subtil,922,ADJ,subtil,False,False,True
exigé,922,VERB,exiger,False,False,True
cuirasse,922,NOUN,cuirasse,False,False,True
vertueuse,922,ADJ,vertueux,False,False,True
jouée,922,VERB,jouer,False,False,True
avertit,921,VERB,avertir,False,False,True
bise,921,NOUN,bise,False,False,True
brûlée,921,VERB,brûler,False,False,True
jury,921,NOUN,jury,False,False,True
tombeaux,920,NOUN,tombeau,False,False,True
éclatantes,920,ADJ,éclatant,False,False,True
distribution,920,NOUN,distribution,False,False,True
imaginations,920,NOUN,imagination,False,False,True
succéda,920,VERB,succéder,False,False,True
tigres,920,NOUN,tigre,False,False,True
admettait,920,VERB,admettre,False,False,True
navigation,919,NOUN,navigation,False,False,True
affirmé,919,VERB,affirmer,False,False,True
fermiers,919,NOUN,fermier,False,False,True
emmenait,919,VERB,emmener,False,False,True
hésitations,919,NOUN,hésitation,False,False,True
existent,919,VERB,exister,False,False,True
drapeaux,919,NOUN,drapeau,False,False,True
imperturbable,918,ADJ,imperturbable,False,False,True
richement,918,ADV,richement,False,False,True
cachées,918,VERB,cacher,False,False,True
marchent,917,VERB,marcher,False,False,True
conté,917,NOUN,conté,False,False,True
bougé,916,VERB,bouger,False,False,True
cadeaux,916,NOUN,cadeau,False,False,True
perdaient,916,VERB,perdre,False,False,True
brumes,916,NOUN,brume,False,False,True
instruite,916,VERB,instruire,False,False,True
comprenaient,915,VERB,comprendre,False,False,True
convulsions,915,NOUN,convulsion,False,False,True
repasser,915,VERB,repasser,False,False,True
faisiez,915,VERB,faire,False,False,True
veston,915,NOUN,veston,False,False,True
charrettes,915,NOUN,charrette,False,False,True
originalité,915,NOUN,originalité,False,False,True
graisse,914,NOUN,graisse,False,False,True
funérailles,914,NOUN,funéraille,False,False,True
passablement,914,ADV,passablement,False,False,True
éléphants,914,NOUN,éléphant,False,False,True
tourment,913,ADV,tourment,False,False,True
pirogue,913,NOUN,pirogue,False,False,True
refusant,913,VERB,refuser,False,False,True
effarée,913,VERB,effarer,False,False,True
démence,913,NOUN,démence,False,False,True
éperons,913,VERB,éperer,False,False,True
ecclésiastique,912,ADJ,ecclésiastique,False,False,True
appartenu,912,VERB,appartenir,False,False,True
sublimes,912,ADJ,sublime,False,False,True
abondante,912,ADJ,abondant,False,False,True
parliez,912,VERB,parler,False,False,True
grossiers,912,ADJ,grossier,False,False,True
sécheresse,912,NOUN,sécheresse,False,False,True
soubrette,912,NOUN,soubrette,False,False,True
œuf,912,NOUN,œuf,False,False,True
éloquent,912,VERB,éloquer,False,False,True
réalisation,912,NOUN,réalisation,False,False,True
consent,912,VERB,consentir,False,False,True
respecté,911,VERB,respecter,False,False,True
toux,911,ADV,toux,False,False,True
hallucination,911,NOUN,hallucination,False,False,True
bienheureux,911,ADJ,bienheureux,False,False,True
désintéressement,911,NOUN,désintéressement,False,False,True
modèles,911,NOUN,modèle,False,False,True
cédait,910,VERB,céder,False,False,True
flatteur,910,ADJ,flatteur,False,False,True
diversion,910,NOUN,diversion,False,False,True
trappeur,910,NOUN,trappeur,False,False,True
impunément,910,ADV,impunément,False,False,True
flûte,910,NOUN,flûte,False,False,True
trains,910,NOUN,train,False,False,True
existé,909,VERB,exister,False,False,True
donnât,909,VERB,donner,False,False,True
poursuivant,909,VERB,poursuivre,False,False,True
moralement,908,ADV,moralement,False,False,True
précède,908,VERB,précéder,False,False,True
traîneau,908,NOUN,traîneau,False,False,True
pipes,908,NOUN,pipe,False,False,True
dépensé,908,VERB,dépenser,False,False,True
accomplit,908,VERB,accomplir,False,False,True
hussards,908,NOUN,hussard,False,False,True
jurant,908,VERB,jurer,False,False,True
doublement,908,ADV,doublement,False,False,True
deviez,908,VERB,devoir,False,False,True
distingua,908,VERB,distinguer,False,False,True
utiliser,908,VERB,utiliser,False,False,True
lard,907,NOUN,lard,False,False,True
traîtres,907,ADJ,traître,False,False,True
succombé,907,VERB,succomber,False,False,True
acheta,907,VERB,acheter,False,False,True
passais,907,VERB,passer,False,False,True
impatiemment,907,NOUN,impatiemment,False,False,True
fonte,906,NOUN,fonte,False,False,True
véhicule,906,NOUN,véhicule,False,False,True
oratoire,906,NOUN,oratoire,False,False,True
reverrons,906,VERB,revoir,False,False,True
rayonnant,906,ADJ,rayonnant,False,False,True
galamment,905,ADV,galamment,False,False,True
jurait,905,VERB,jurer,False,False,True
personnelles,905,ADJ,personnel,False,False,True
affirmation,905,NOUN,affirmation,False,False,True
flattait,905,VERB,flatter,False,False,True
jurés,904,NOUN,juré,False,False,True
pâté,904,ADJ,pâté,False,False,True
accueillie,904,VERB,accueillir,False,False,True
régner,904,VERB,régner,False,False,True
corriger,903,VERB,corriger,False,False,True
culottes,903,NOUN,culotte,False,False,True
barrières,903,NOUN,barrière,False,False,True
marchandise,903,NOUN,marchandise,False,False,True
habitations,903,NOUN,habitation,False,False,True
caillou,903,NOUN,caillou,False,False,True
traités,903,VERB,traiter,False,False,True
écrier,902,VERB,écrier,False,False,True
pigeons,902,NOUN,pigeon,False,False,True
déroulait,902,VERB,dérouler,False,False,True
élu,902,VERB,élire,False,False,True
joyeuses,902,ADJ,joyeux,False,False,True
parait,902,VERB,parer,False,False,True
exagéré,902,ADV,exagéré,False,False,True
magie,902,NOUN,magie,False,False,True
ruiner,901,VERB,ruiner,False,False,True
consterné,901,VERB,consterner,False,False,True
métis,901,NOUN,métis,False,False,True
araignée,901,NOUN,araignée,False,False,True
alcool,901,ADJ,alcool,False,False,True
achevant,901,VERB,achever,False,False,True
silencieuses,901,ADJ,silencieux,False,False,True
tourmentée,901,VERB,tourmenter,False,False,True
pistoles,901,NOUN,pistole,False,False,True
occupant,901,VERB,occuper,False,False,True
finissent,901,VERB,finir,False,False,True
répulsion,901,NOUN,répulsion,False,False,True
frivole,901,ADJ,frivole,False,False,True
pointu,900,NOUN,pointu,False,False,True
dispute,900,VERB,dispute,False,False,True
gaze,900,NOUN,gaze,False,False,True
annie,900,NOUN,annie,False,False,True
envelopper,900,VERB,envelopper,False,False,True
affirmatif,900,ADJ,affirmatif,False,False,True
agneau,900,NOUN,agneau,False,False,True
aides,900,NOUN,aide,False,False,True
déposition,899,NOUN,déposition,False,False,True
rebord,899,NOUN,rebord,False,False,True
trompés,899,VERB,tromper,False,False,True
entourés,899,VERB,entourer,False,False,True
lugubres,899,ADJ,lugubre,False,False,True
vénération,899,NOUN,vénération,False,False,True
lucidité,899,NOUN,lucidité,False,False,True
batteries,898,NOUN,batterie,False,False,True
